domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
3gplian.cn,2,1,12,1,4,2,yes
satrip.com,1,12,2,4,2,1,yes
ctcnn.com,1,12,1,2,2,2,yes
68ff.com,1,12,12,4,2,1,yes
gshfcw.com,1,2,2,1,3,1,no
lezhuan.com,1,0,3,1,1,2,yes
shunlishun.cc,3,1,2,1,3,1,no
yougoubao80.com,1,0,0,1,3,2,no
wap-95533-bb.cc,3,2,2,1,3,1,no
szyqw.com,1,0,0,2,2,2,yes
xlemnp.com,1,0,0,2,3,2,no
51mnq.com,1,2,7,2,2,1,yes
ccbyxt.cc,3,5,1,1,3,2,no
ccbti.cc,3,5,1,1,3,2,no
taole68.com,1,0,0,4,2,2,no
ysybee.com.cn,2,12,12,2,2,2,no
95588sax.com,1,0,0,1,3,2,no
shghfc.cc,3,0,0,1,3,2,no
ccbwoa.cc,3,5,1,1,3,2,no
zgjlccc.com,1,0,0,2,2,2,no
gyopendata.gov.cn,2,1,12,2,2,2,yes
qiankunyuan.com,1,3,2,2,2,1,yes
lhvxl.win,12,0,0,1,3,1,no
em95588.cc,3,0,0,1,3,2,no
gsjfyk.com,1,2,4,1,4,2,no
7387777.com,1,0,0,2,2,2,no
jixianghu.net,4,0,0,1,3,2,yes
10086dmp.pw,11,0,0,1,4,1,no
ccbda.cc,3,5,1,1,3,2,no
bxsh66.com,1,1,8,1,4,2,yes
shimengren.com,1,1,1,2,2,2,yes
iphone-locskds.com,1,0,0,1,3,2,no
slgtzy.com,1,1,8,4,4,1,no
0024222.com,1,0,0,2,2,2,no
bbrjf.cn,2,1,12,1,2,2,no
psy-cbn.cc,3,1,4,1,4,1,no
adscover.cn,2,12,12,1,3,2,yes
bzw315.com,1,0,3,2,2,2,yes
icbcrod.com,1,0,0,1,3,1,no
ccbviej.cc,3,0,0,1,3,2,no
cbbntd.cc,3,5,1,1,3,2,no
19ttt.com,1,0,0,1,4,2,no
alk-pump.com,1,10,10,2,3,2,no
mtpiy.xyz,15,0,0,1,3,1,no
ccbtfj.cc,3,5,1,1,3,1,no
86heb.com,1,3,2,1,4,1,yes
leiju88.com,1,12,4,2,2,2,yes
psy-vis.cc,3,3,2,1,4,1,no
ccsomq.cc,3,5,1,1,3,2,no
674866.com,1,0,0,2,3,2,no
ofeiuc.com,1,0,0,1,3,1,no
icbcsf.cc,3,1,7,1,3,1,no
xinruiqq.net,4,0,0,1,3,2,yes
bbcsk.cc,3,5,1,1,3,2,no
hanbaobao.cc,3,12,4,1,4,2,no
78km.com,1,1,1,2,2,2,yes
ghiwjf.cc,3,5,1,1,2,1,no
youxisc0.com,1,0,0,1,3,2,no
7255.com,1,0,3,2,2,2,yes
jksawzxvf.com,1,12,10,1,2,2,no
fazhijia.com,1,0,0,2,2,2,yes
16877.com,1,0,0,2,3,2,no
1240222.com,1,0,0,2,2,2,no
ctrhea.cc,3,1,8,1,3,1,no
360cbc.org,5,2,10,1,3,1,no
btmenglu.com,1,0,0,1,2,1,no
cbbypr.cc,3,1,8,1,3,1,no
bybyabc.com,1,0,0,2,4,2,yes
zg10086.pw,11,0,0,1,3,1,no
unoperator.com,1,0,0,1,1,2,yes
bi-jie.com,1,1,12,3,2,2,yes
gs95588i.cc,3,1,4,1,3,1,no
icbrsmr.com,1,12,12,1,1,1,no
24open.com.cn,2,0,0,1,3,2,no
ctdacx.com,1,0,0,1,3,1,no
kudufushi.cn,2,3,12,1,4,2,no
wsy-ccbu.cc,3,1,2,1,3,1,no
999ik.com,1,1,12,1,4,2,yes
gg062.com,1,0,0,1,2,2,no
wap-icbczv.me,8,2,4,2,3,1,no
10086qnu.com,1,0,0,1,3,2,no
ccoms.cc,3,5,1,1,3,2,no
cbsxei.cc,3,12,8,1,3,1,no
pey-ccbq.cc,3,0,0,1,3,2,no
hguyre.com,1,0,0,1,3,2,no
95588jc.cc,3,1,8,1,3,1,no
iiask.com,1,5,1,2,2,2,yes
cvdzwx.com,1,2,6,1,4,1,no
2biao.com,1,0,3,2,2,2,no
ccbmik.cc,3,5,1,1,4,1,no
nahuo88.com,1,1,12,1,2,1,yes
leyi100.com,1,12,2,1,4,1,yes
exywe.com,1,0,9,1,3,2,no
bbj-i.pw,11,0,0,1,4,1,no
810999.net,4,12,2,1,4,1,no
ccbhqq.cc,3,5,1,1,3,2,no
icbcbog.com,1,0,0,1,3,2,no
ccbzrs.cc,3,12,7,1,3,1,no
ccbaq.cc,3,0,0,1,3,1,no
lxydqm.com,1,1,12,2,2,1,no
xpjdc123.com,1,0,0,2,2,1,no
ccdppr.com,1,2,8,1,3,1,no
rdjjlt.org,5,12,12,2,2,1,yes
dsdfsg.cf,16,0,0,2,2,2,no
7177597.com,1,0,0,1,3,2,no
rainsts.net,4,3,2,1,1,1,yes
98098.tw,16,0,0,1,4,2,no
90yes.cn,2,1,12,1,4,2,no
56356a.com,1,0,0,1,3,2,no
xdhw.net,4,1,12,2,2,1,yes
1280p.net,4,12,12,1,2,2,yes
380733.com,1,0,0,4,2,2,no
icbchjl.com,1,0,0,1,1,2,no
9080gou.com,1,0,0,3,2,2,no
ks-qq.com,1,2,12,1,2,1,no
hgdsc.cc,3,5,1,1,3,1,no
nxsxk.com,1,0,0,1,3,2,no
fa.org.cn,2,12,12,2,2,2,yes
cnhippo.com,1,1,8,2,4,1,yes
gavandi.com,1,12,12,1,4,2,no
acocde.com,1,0,0,1,3,2,no
fc-ccb.com,1,0,0,1,3,2,no
ccbhav.cc,3,0,0,1,4,2,no
5836souyou.com,1,0,0,1,3,1,no
hdgebi.com,1,0,0,1,2,1,no
pay-ccz.cc,3,0,0,1,3,2,no
u-than.cn,2,12,12,1,1,2,yes
95588jsg.cc,3,1,8,1,3,1,no
10086yc.top,13,0,0,1,3,1,no
608.ag,16,0,0,4,1,1,no
shoyouwanappe.com,1,0,0,1,3,2,no
51zjx.com,1,12,12,1,4,2,no
00009003.com,1,0,0,4,4,2,no
bcvoc.cc,3,5,1,1,3,2,no
cbbqwe.cc,3,5,1,1,3,2,no
95599hm.cc,3,1,8,1,3,1,no
aqcnh.com,1,0,0,1,3,2,no
95588rw.com,1,2,8,1,3,1,no
youxiczicxev.com,1,0,0,1,3,2,no
225l.com,1,0,3,2,3,2,yes
ccberi.cc,3,12,2,1,3,1,no
ztxlxw.com,1,1,2,3,3,1,yes
95588oop.cc,3,1,8,1,3,1,no
eja.cn,2,1,12,2,2,2,yes
apple-iosid-id.com,1,0,0,1,3,1,no
169090.com,1,0,0,1,1,2,no
truemv.com,1,0,3,1,1,2,yes
ln10086jf.cc,3,1,4,1,3,1,no
fymsd.cn,2,1,12,1,4,2,no
wap-csxr.cc,3,3,2,1,4,1,no
10020.com,1,5,1,1,4,2,yes
thyuwen.com,1,1,12,2,4,1,yes
wfgdhb.com,1,3,12,2,2,1,yes
bc668.com,1,2,12,2,2,1,yes
345258.com,1,0,0,2,3,2,no
afwfagag.pw,11,0,0,1,3,1,no
jcttl.com,1,0,0,1,3,2,no
yonganyinda.net,4,1,12,1,4,1,no
cintv.net,4,0,0,1,2,2,yes
280033.com,1,0,0,2,3,2,no
qxcaipu.com,1,0,0,1,4,2,yes
gzjbh.com.cn,2,2,12,2,3,2,yes
brandjs.com,1,12,2,2,2,1,no
sdmenchuang.com,1,1,6,2,3,1,no
gsyhwj.com,1,8,4,1,4,1,no
caidao123.com,1,12,4,2,4,2,yes
382991.com,1,0,3,1,3,2,no
gsyhkas.com,1,2,2,1,3,1,no
bdyzk.pw,11,0,0,2,2,1,no
zjam.org.cn,2,3,12,1,4,2,yes
tse-reh.org,5,2,12,1,4,1,no
ed11.com,1,3,12,1,4,2,no
xzsongjwu.com,1,2,6,2,3,1,yes
lcdzgy.com,1,3,12,1,1,1,yes
ccbxwa.com,1,1,10,2,2,1,no
gbcbetz.com,1,1,12,1,3,1,no
kfbjsbc.com,1,0,0,1,2,1,no
ccbojh.cc,3,5,1,1,3,1,no
wap-cvvr.cc,3,3,2,1,3,1,no
gxlyfy.com,1,0,0,1,3,2,yes
kezcns.cc,3,1,8,1,3,1,no
httpgs.com,1,0,0,1,3,2,no
333kb.com,1,0,0,1,2,2,no
icbchz.cc,3,5,1,1,3,1,no
123hmm.com,1,0,0,1,4,2,yes
oggxf.pw,11,0,0,2,2,1,no
95588zco.cc,3,2,2,1,4,1,no
ccbzao.cc,3,5,1,1,3,2,no
cbbypf.cc,3,1,8,1,3,1,no
iocli.com,1,0,0,1,2,2,no
553131.com,1,1,12,1,3,1,no
yxshijue.com,1,0,0,3,2,2,yes
pay-cvx.cc,3,0,0,1,3,2,no
uqidong.com,1,0,3,1,2,2,yes
pay-cccbv.cc,3,1,2,1,3,1,no
byc02.com,1,12,11,1,4,1,no
wap-acbic.cc,3,2,2,1,3,1,no
cccbsw.cc,3,0,0,1,3,2,no
c119.net.cn,2,3,12,1,4,2,no
wap955s8.cc,3,2,2,1,3,1,no
icg6.cc,3,8,8,1,3,1,no
li-ning.com,1,12,2,2,2,1,yes
aydhf.com,1,2,8,1,3,1,no
0209kj.com,1,0,0,1,3,2,no
sinodata.net.cn,2,12,12,1,4,2,yes
jinandd86.com,1,12,11,1,3,1,no
236pp.com,1,0,0,2,4,2,yes
icbcdg.com,1,5,1,1,3,2,no
icbcjkn.com,1,0,0,1,3,2,no
932789.com,1,0,0,4,2,2,no
bi95588.cc,3,5,1,1,3,2,no
678429.com,1,0,0,4,2,2,no
51yaoshi.com,1,5,1,2,2,2,yes
373yy.net,4,1,12,2,4,1,yes
zd-zikao.com,1,1,1,1,4,2,yes
zysoftware.net,4,12,8,1,2,1,no
icbcske.cc,3,1,8,1,3,1,no
shgzzx.com,1,0,0,1,3,2,no
447288.com,1,12,11,1,3,1,no
10086sdfd.com,1,12,11,1,3,1,no
496ooo.com,1,0,0,1,1,2,no
ccbzbt.cc,3,0,0,1,3,2,no
hl198.com,1,12,12,2,2,2,yes
cbbmpz.cc,3,1,7,1,3,1,no
95588-x.com,1,0,0,1,3,2,no
jia08.com,1,0,0,1,4,1,no
gsyhzq.com,1,2,2,1,3,1,no
ccbnek.cc,3,5,1,1,3,2,no
ccbwsa.cc,3,5,1,1,3,1,no
gscwc.com,1,1,7,2,4,1,no
iccrh.com,1,0,0,2,2,2,no
cx-95599.cn,2,1,12,1,4,2,no
jsrtedfhsffgh.ml,16,0,0,1,3,2,no
cmnmcz.cc,3,2,8,1,4,1,no
882244.com,1,12,11,1,2,1,no
ciczp.cc,3,1,4,1,3,2,no
haozhuodao.com,1,12,12,1,4,1,yes
pay-ccv.cc,3,2,4,1,2,1,no
bankud.cc,3,5,1,1,3,2,no
teeguard.net,4,1,12,1,2,2,no
cbzxks.cc,3,2,12,1,3,1,no
lygjf.pw,11,0,0,1,4,1,no
55jy.org,5,3,12,1,4,1,yes
95599hy.cc,3,1,8,1,2,1,no
49yj.com,1,0,0,1,4,2,no
iccipp.com,1,12,4,1,4,1,no
ccdxer.com,1,1,10,2,2,2,no
l0086wfz.com,1,0,0,1,3,1,no
05bet.com,1,0,0,1,2,2,no
edu915.com,1,12,7,4,2,1,yes
jsslgw.com.cn,2,4,12,2,2,2,no
24sao.com,1,0,0,1,2,2,no
pny-str.cc,3,2,2,1,3,1,no
ccoesz.cc,3,5,1,1,3,2,no
hm0046.com,1,0,0,2,4,2,no
wup-ccbi.cc,3,1,2,1,4,1,no
jfyd86u.com,1,12,11,1,3,1,no
345cp.net,4,1,4,2,4,1,no
fm120.com,1,0,0,3,2,1,yes
cbbzy.cc,3,1,7,1,3,1,no
cidsu.cc,3,1,6,1,3,1,no
ccbwss.cc,3,5,1,1,3,2,no
cvaefagarfad.tk,14,0,0,1,2,2,no
95533fg.cc,3,1,2,1,3,1,no
qyh4.com,1,0,0,2,2,2,no
sdcbbzw.cc,3,1,6,1,3,1,no
ji95588.com,1,1,10,2,2,2,no
jsiux.com,1,10,10,1,3,2,no
bjltjrw.cn,2,0,0,1,3,2,no
058878.com,1,0,0,1,2,2,no
95588ool.cc,3,1,8,1,3,1,no
best-store-owner.com,1,12,4,1,4,2,no
myuming.net,4,1,1,2,3,2,yes
081972.com,1,1,12,2,3,1,no
nddhzx.cn,2,11,12,2,2,2,yes
cbbcmd.cc,3,1,2,1,3,1,no
88ppai88.com,1,1,12,2,2,1,yes
syrtergdasadf.tk,14,0,0,1,3,2,no
95599ip.com,1,0,0,1,4,2,no
1m89.com,1,2,12,1,3,1,no
csone.tk,14,0,0,1,2,2,no
ah-xf.com,1,1,6,4,2,1,no
95533eijccb.com,1,2,12,1,4,1,no
48vvv.com,1,0,0,3,2,2,no
ccbera.cc,3,5,1,1,3,2,no
eibce.com,1,0,0,1,1,2,no
bdfhjf.pw,11,0,0,2,3,1,no
10086esx.pw,11,0,0,1,3,1,no
wdtrade.com,1,12,11,2,4,2,yes
ccbjzc.cc,3,5,1,1,3,2,no
qb-95588.com,1,0,0,1,3,2,no
95533bak.cc,3,5,1,2,3,2,no
xfure.com,1,3,10,2,2,1,no
jiayouhengbao.com,1,2,4,1,1,1,no
cncbzc.cc,3,2,8,1,3,1,no
icbceds.com,1,0,0,2,4,2,no
ccbass.cc,3,5,1,1,3,2,no
jsjxymg.cn,2,0,0,1,3,2,no
glkic.com,1,0,0,1,3,2,no
42426.com,1,0,3,1,4,2,no
apex100.com,1,12,1,2,2,2,yes
3d35.com,1,12,12,2,2,2,yes
j1f.pw,11,0,0,1,4,1,no
654277.com,1,0,0,2,2,2,no
10086kmg.pw,11,0,0,1,4,1,no
icvnn.com,1,0,0,1,4,2,no
ccberw.cc,3,5,1,1,4,1,no
zxtop.com,1,12,12,1,2,2,yes
7857757.com,1,0,0,1,3,2,no
bjcate.com,1,1,1,2,2,2,yes
wap-uiv.cc,3,2,2,1,3,1,no
939365.com,1,10,10,2,2,1,no
skhqy.com,1,0,0,1,3,2,no
bbb1949.com,1,0,0,1,4,2,no
canmg.com,1,0,0,1,3,2,yes
eo-china.com.cn,2,1,12,4,2,2,yes
234140.com,1,0,0,4,2,2,no
9888198.com,1,0,3,2,2,2,no
ccvmau.cc,3,5,1,1,4,2,no
6xo6.com,1,0,9,1,2,2,no
61165.com,1,12,6,1,3,2,no
gzaxb.com,1,12,4,1,4,1,yes
ccbksx.cc,3,5,1,1,3,1,no
ccbnbc.com,1,2,10,2,2,1,no
642526.com,1,1,7,4,2,1,no
345000.net,4,0,0,1,3,2,yes
ccumoz.cc,3,5,1,1,3,2,no
kmdjhx.cc,3,5,1,1,4,2,no
wodeta.cn,2,12,12,1,4,2,yes
13677789.com,1,0,0,1,4,2,no
l0086cl.com,1,0,0,1,3,1,no
hg2282.com,1,0,0,4,2,2,no
zgwygl.net,4,0,0,4,2,2,no
75198.com,1,0,0,1,2,2,yes
ccbbeg.cc,3,5,1,1,3,2,no
01iii.com,1,12,11,2,2,2,yes
222fanli.com,1,12,7,4,3,1,yes
ccbire.cc,3,5,1,1,3,2,no
ccbzsd.cc,3,5,1,1,3,2,no
f539.zj.cn,2,1,12,1,4,2,no
95588-clf.com,1,0,0,1,3,2,no
10086bid.pw,11,0,0,1,4,1,no
obltn.com,1,12,10,1,3,2,no
911hk.com,1,12,12,4,2,1,no
iphone-iest.com,1,1,2,1,3,1,no
ccbbi.cc,3,2,8,1,4,1,no
ccbsxc.com,1,1,10,2,2,2,no
ccbghp.cc,3,3,7,1,3,1,no
m-95533.pw,11,0,0,1,4,1,no
ccbiri.cc,3,0,0,1,3,2,no
95588-bci.com,1,2,12,1,1,1,no
gawergdfhsf.cf,16,0,0,1,2,2,no
bdpfbyy.com,1,0,0,1,4,2,yes
95533paccb.com,1,2,12,1,4,1,no
zyybj.com,1,12,12,2,2,2,yes
szagwonwiijeck.cn,2,2,12,1,2,2,no
ccahzc.com,1,1,2,1,3,1,no
chinatravelsos.cn,2,1,12,1,2,2,no
cnpvp.com,1,3,12,2,2,1,no
ccbpsz.cc,3,5,1,1,4,2,no
18777.com,1,0,0,2,2,2,no
tssgj.com,1,1,7,1,4,1,no
wap-icbvc.cc,3,3,2,1,3,1,no
5110.net,4,0,0,2,2,2,yes
izbeq.com,1,1,12,1,3,1,no
czdidai.com,1,0,0,1,4,2,yes
jfgh95588.cc,3,1,1,1,3,2,no
jsdgrs.com,1,0,0,1,3,2,no
xbcta.com,1,2,1,1,2,2,yes
c479.com,1,2,7,4,2,1,no
aecyy.win,12,0,0,2,2,1,no
ag902.com,1,0,0,4,2,2,no
bz068.com,1,1,1,1,1,2,yes
ccbssn.cc,3,0,0,1,4,2,no
lfvaazc.com,1,0,12,1,3,2,no
sdbyhb.cn,2,0,0,1,3,2,no
ccbeoe.cc,3,2,8,1,3,1,no
icbcyc95588.cn,2,1,12,1,4,2,no
ccbnec.cc,3,5,1,1,3,2,no
wcp-occd.cc,3,1,2,1,3,1,no
cczbank.cc,3,5,1,1,3,2,no
codjf.com,1,5,1,1,4,2,no
10086lb.com,1,1,7,1,3,1,no
oyzsjc.com,1,2,4,1,4,1,no
bpjfr.link,16,1,12,1,3,1,no
234166.com,1,0,0,4,2,2,no
kj29.com,1,1,12,2,2,1,no
fmkqh.com,1,0,0,1,3,2,no
95588nr.com,1,0,0,1,3,2,no
chinayeyou.cn,2,1,12,1,4,2,no
49vv.se,16,0,0,1,2,2,no
230051.com,1,1,12,1,4,1,no
cbbdsa.cc,3,5,1,1,3,1,no
gfr88.com,1,0,3,1,4,2,no
fatuit.com,1,0,9,1,3,2,no
30167.com,1,0,0,2,4,2,no
95588aj.cc,3,1,8,1,3,1,no
gshfcd.com,1,2,2,1,3,1,no
icbea.cc,3,2,4,1,4,1,no
iawoqn.pw,11,0,0,2,2,1,no
icbc-t1.cc,3,1,2,1,2,1,no
wsy568.com,1,0,0,1,1,2,no
ghjwfs.com,1,2,2,1,3,1,no
0544448.com,1,0,0,1,3,2,no
ghjin.com,1,2,8,1,4,1,no
jf86rhs.com,1,12,11,1,2,1,no
xypinan.com,1,1,2,1,3,1,no
quse8.com,1,0,0,1,2,2,yes
jcbtq.com,1,0,0,1,3,2,no
yyy488.com,1,0,0,1,3,2,no
kljxc.com,1,12,12,1,3,2,no
0369ssc.com,1,0,0,2,3,1,no
ccbzxc.cc,3,1,8,1,3,1,no
dsfejc.cc,3,1,4,1,3,1,no
99699.cc,3,0,0,4,2,2,no
234476.com,1,0,0,2,2,2,no
djl0086.cc,3,1,2,1,3,1,no
ccbina.cc,3,8,2,1,3,1,no
95588wxk.cc,3,2,8,1,3,1,no
007114.cn,2,12,12,1,1,2,yes
126.com,1,12,12,2,2,1,yes
lcikl.com,1,0,0,1,3,2,no
gllgdxzsw.cn,2,3,12,1,3,2,no
jbb77.com,1,0,0,1,1,2,no
wap-95533-su.cc,3,1,2,1,3,1,no
lunrao.com,1,0,0,1,4,2,yes
cbbcyn.cc,3,1,2,1,3,1,no
51tmzr.com,1,0,9,1,3,2,yes
ccbwal.cc,3,5,1,1,4,2,no
tt6786.com,1,0,3,1,4,2,no
95533pkb.cc,3,2,2,1,3,1,no
haojiumall.com,1,1,12,4,2,1,yes
ccbmjr.cc,3,0,0,1,3,2,no
tvpdsm.com,1,12,12,1,4,2,no
sugou21w.com,1,0,0,2,2,2,no
95588tgs.cc,3,1,8,1,4,1,no
yok518.com,1,2,12,1,3,1,yes
ccbvt.cc,3,5,1,1,3,2,no
cbckng.cc,3,1,6,1,3,1,no
95533ccv.cc,3,5,1,1,3,2,no
icgor.com,1,0,0,2,2,2,no
ccbasp.cc,3,5,1,1,3,2,no
caltexchem.com,1,0,0,1,3,2,yes
95588jkl.cc,3,1,8,1,3,1,no
vsp-yrtz.top,13,0,0,1,3,1,no
95533vbc.cc,3,5,1,1,3,2,no
kaccb.com,1,0,0,1,3,2,no
ccbstn.cc,3,5,1,1,4,2,no
999501.com,1,0,0,1,2,2,no
987939.com,1,0,0,1,4,2,no
zuqiutiandi.com,1,12,1,3,3,2,yes
cczznw.cc,3,5,1,1,3,2,no
dsfddfsassqq.win,12,0,0,1,3,1,no
xsh-c.cc,3,1,2,1,3,1,no
mmwan.com,1,0,3,4,1,2,yes
icvcp.com,1,0,0,1,3,2,no
0164333.com,1,0,0,4,2,2,no
efun.com,1,0,0,4,2,2,yes
77kkk.com,1,12,12,2,4,1,no
ccxoap.cc,3,5,1,1,4,2,no
ccdbav.cc,3,5,1,1,3,2,no
ccbbes.cc,3,0,0,1,3,2,no
338696.com,1,0,0,1,3,2,no
ziyuandao.com,1,0,0,2,2,2,yes
cckidvc.com,1,1,2,1,3,1,no
ccbcds.cc,3,0,0,1,3,1,no
ccbfacai.pw,11,0,0,1,4,1,no
99fob.com,1,1,2,1,2,1,yes
5818p.com,1,0,0,2,2,2,yes
338448.net,4,12,2,1,4,1,no
zrc888.com,1,0,0,1,4,2,yes
0390.cc,3,0,0,4,2,2,no
pc120120.com,1,1,4,1,4,1,yes
cdosa.cc,3,2,12,1,3,1,no
cbcpxc.cc,3,1,6,1,3,1,no
jcyule.com,1,9,10,1,4,1,yes
ytzyauto.com,1,12,4,2,3,1,no
jsaobao.cn,2,1,12,1,4,2,no
cyhx668.com,1,0,0,1,2,2,no
jqocctoylcd.com,1,0,0,1,3,2,no
psy-cnc.cc,3,0,0,1,3,2,no
cbbxke.cc,3,12,8,1,3,1,no
gzyunfa.com,1,0,0,4,2,2,no
95533rz.cc,3,1,8,1,4,1,no
ccbfhj.com,1,0,0,1,3,2,no
vj-95588.com,1,0,0,1,3,2,no
iranyu.com,1,0,0,1,2,1,no
gdjx.com,1,0,0,2,2,1,yes
10086atk.com,1,0,0,1,3,2,no
xzccm.com,1,1,4,1,2,1,no
jiulg.com,1,2,12,1,3,2,no
ccbacn.com,1,0,0,1,1,2,no
ccbzxg.cc,3,5,1,1,3,2,no
30kxw.com,1,0,0,2,2,2,yes
fzyhqz.cn,2,0,0,1,3,2,no
vn7788.com,1,2,7,1,2,1,no
ccbmjn.cc,3,5,1,1,3,2,no
jsnol.com,1,0,0,1,1,2,yes
345201.com,1,0,0,2,2,2,no
lisumoto.com,1,1,12,4,2,1,no
hljjxht.cn,2,0,0,1,3,2,no
cp887.cc,3,0,0,1,2,2,no
913msc.com,1,0,0,4,2,2,no
wappate.com,1,1,2,1,3,1,no
wrfhm.com,1,0,0,1,3,2,no
234038.com,1,0,0,4,2,2,no
187611.com,1,12,11,1,3,1,no
1818js.com,1,12,12,2,2,1,yes
xcvnd-wetvh.com,1,0,0,1,3,2,no
paiqmkh18.com,1,0,0,1,1,2,no
psy-cwu.cc,3,0,0,1,3,2,no
cannytop.com,1,0,0,2,2,2,yes
95599kz.cc,3,1,8,1,3,1,no
80pai.cc,3,1,1,1,2,2,yes
ccbjwn.cc,3,5,1,1,3,2,no
ddssah.cc,3,2,8,1,3,1,no
5476x.com,1,1,12,2,2,2,no
01525.com,1,0,0,2,2,2,no
golf0099.com,1,12,1,2,3,2,yes
9ifzb.com,1,0,0,1,3,2,no
ppsdo.com,1,0,0,1,3,2,no
jscnnet.com,1,2,6,2,2,1,yes
ccbtew.cc,3,0,0,1,3,2,no
137127.com,1,12,11,1,2,1,no
ibtam.com,1,0,0,1,3,2,no
419333.com,1,0,9,2,2,1,no
msheatpress.com,1,0,0,1,2,2,no
223305.com,1,0,0,2,2,2,no
b2bbing.com,1,0,0,2,2,2,yes
fyougou8813.com,1,3,4,1,3,1,no
95533help.info,6,0,0,1,3,2,no
4006078982.com,1,3,4,1,2,1,no
cctoi.com,1,0,0,1,4,2,no
ccb-kb.com,1,0,0,1,3,1,no
tm48.com,1,1,12,4,2,1,no
icbcksb.cc,3,1,2,1,3,1,no
ocbewexx.cc,3,1,12,1,4,2,no
uuom.pw,11,0,0,1,1,1,no
wap-uccd.com,1,1,12,1,3,1,no
ccbbew.cc,3,5,1,1,3,2,no
wylgz.com,1,0,0,1,3,2,no
lecai66.com,1,0,0,1,2,1,no
qiyi9.com,1,0,3,2,4,2,no
zwhbar.com,1,1,8,1,3,1,no
cbnwsx.cc,3,12,8,1,3,1,no
psy-zxi.cc,3,1,4,1,3,1,no
gx95533.cc,3,0,0,1,3,2,no
97pd.com,1,0,0,2,1,2,yes
95533jzs.cc,3,1,8,1,4,1,no
567054.com,1,0,0,4,2,2,no
vrbjx.com,1,0,0,1,3,2,no
whwd.com,1,2,12,2,2,1,yes
qinglvclub.com,1,11,12,1,3,1,yes
luoyangys.com,1,9,10,1,2,1,no
hacydu.com,1,0,0,1,3,2,no
nankaiedu.com,1,8,12,1,4,1,yes
xinhongbj.cn,2,3,12,1,4,2,no
huweishen.com,1,12,2,2,2,1,yes
djc888.com,1,12,4,1,1,1,yes
scrsw.com,1,12,2,1,1,1,yes
cxnykj.com,1,9,10,1,4,2,yes
84288.com,1,0,0,2,2,1,no
381188.com,1,12,11,4,2,1,no
i-folks.com,1,0,0,1,4,2,no
ccbvh.cc,3,5,1,1,3,2,no
fxcqm.com,1,0,0,1,3,2,no
cmes.org,5,12,12,1,4,1,yes
1717-game.com,1,0,0,1,2,2,no
6down.net,4,12,8,3,2,1,yes
0967j.com,1,0,0,1,3,2,no
95588icp.cc,3,1,8,1,3,1,no
icdwe.com,1,0,0,1,1,2,no
hxzsw.com.cn,2,2,12,2,2,2,yes
qunvcb.cc,3,1,4,1,3,1,no
sizhuo.net,4,0,3,2,2,2,yes
95533vm.com,1,0,0,1,3,2,no
gsjfhg.cc,3,5,1,1,3,2,no
gvxgv.com,1,12,10,1,3,2,no
boiai.com,1,0,0,2,2,2,no
ccbcye.cc,3,5,1,1,3,1,no
gsyhsm.cc,3,1,2,1,3,1,no
10086hn.cc,3,1,4,1,4,1,no
cddmcq.cc,3,2,8,1,3,1,no
xkqq.net,4,5,1,2,3,2,yes
ierxdc.com,1,1,6,1,3,1,no
398568.com,1,0,0,1,2,2,no
ccbsov.cc,3,2,8,1,3,1,no
ccbash.cc,3,5,1,1,3,2,no
2yna.com,1,12,6,4,2,1,no
jhoodv.pw,11,0,0,2,2,1,no
95588zo.win,12,0,0,1,4,1,no
gpfc.net,4,0,3,2,2,2,yes
f-95588.com,1,0,0,1,3,2,no
km8898.com,1,0,0,1,4,2,no
00165.com,1,5,1,1,4,2,yes
jsyhe.cc,3,2,1,1,3,1,no
vip95588i.cc,3,1,8,1,3,1,no
dearcheer.com,1,12,12,2,2,2,no
gsyhsf.net,4,2,2,1,3,1,no
hqol.org,5,1,12,2,2,1,yes
ccumzc.cc,3,5,1,1,3,2,no
wb170.com,1,3,2,1,3,1,yes
ccomda.cc,3,0,0,1,3,2,no
dachewangluo.com,1,0,0,2,2,2,no
cczxrt.cc,3,1,2,1,3,1,no
eyjiaju.com,1,12,7,4,2,1,no
070782.com,1,0,0,2,2,2,no
95533ud.com,1,3,12,1,3,1,no
cbcyug.cc,3,5,1,1,3,2,no
351789.com,1,0,0,4,2,2,no
zhbit.com,1,0,9,2,2,2,yes
hotlab.cn,2,12,12,1,4,2,yes
toythieves.com,1,12,12,1,3,2,no
wap-cxsv.cc,3,3,2,1,4,1,no
ghndjf.cc,3,5,1,1,4,2,no
95533ijj.cc,3,2,8,1,3,1,no
3u17.com,1,0,0,4,3,2,no
rishantang.com,1,0,0,1,2,2,no
ycspa.com,1,12,12,2,2,2,yes
psy-ccbl.cc,3,2,2,1,4,1,no
cpw4488.com,1,0,0,4,2,2,no
hykx.com,1,0,0,2,2,2,yes
guotaiworld.com,1,1,1,2,2,2,yes
234172.com,1,0,0,4,2,2,no
bosai365.com,1,2,4,1,3,2,yes
tcshdm.com,1,1,2,2,2,1,yes
ccb-jf.com,1,1,2,1,3,1,no
5060.com,1,0,0,1,4,2,no
ccbitr.cc,3,5,1,1,3,2,no
fwpt071.com,1,0,0,1,3,2,no
vrsyd.com,1,0,0,1,3,2,no
