domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
028mh.com,1,12,4,1,1,3,yes
ztwu.com,1,12,12,1,4,2,yes
iba-lux.com,1,0,0,1,3,7,no
4ady.info,6,12,12,1,3,1,no
9048.com,1,0,0,2,2,1,no
cob-iccb.cc,3,12,1,1,4,1,no
95533zs.cc,3,1,2,1,3,4,no
95588hjn.cc,3,1,8,1,3,4,no
gz-hitachi.com,1,1,6,4,4,5,no
fmhqg.com,1,0,0,1,3,1,no
hfzsjc.com,1,0,0,1,3,1,yes
308567.com,1,0,0,2,2,1,no
vschina.cn,2,2,12,4,2,1,no
669858.com,1,0,0,1,4,1,no
card20.cn,2,3,12,1,2,1,no
jajn.com,1,2,1,2,2,1,yes
ccb-wd.com,1,0,0,1,4,1,no
cn63.cc,3,0,0,1,3,2,no
ccblq.cc,3,5,1,1,4,1,no
hk85.cc,3,0,0,1,3,2,no
95588ynj.cc,3,2,8,1,3,4,no
achengqu.cn,2,2,12,1,1,1,no
dy7772.com,1,0,0,1,4,1,no
icbcdti.cc,3,2,2,1,3,4,no
kjp10086.pw,11,0,0,1,3,7,no
5755695.com,1,0,0,1,3,1,no
98978978.com,1,0,0,1,3,1,no
188968.com,1,12,2,1,4,3,yes
ccbipa.cc,3,5,1,1,3,1,no
95588vyk.com,1,2,2,1,3,2,no
wanhui2.com,1,0,3,2,2,1,yes
wap-95533-zx.cc,3,1,2,1,3,2,no
akwjj.com,1,5,1,2,2,1,yes
9diamond.com.cn,2,1,12,1,1,1,yes
cttl.cn,2,12,12,2,2,1,yes
zewettx.com,1,1,8,1,3,4,no
jyd100.com,1,1,4,2,2,2,yes
554404.com,1,0,0,2,2,1,no
9inx.com,1,12,2,1,3,2,yes
ff8ww.com,1,0,0,1,3,7,no
ccbapj.cc,3,0,0,1,3,1,no
lohas-deco.com,1,0,9,2,2,1,yes
l0086zhz.com,1,0,0,1,3,1,no
ccbbcb.com,1,0,0,1,2,1,no
bbwsr.cn,2,2,12,1,4,1,no
l0086cts.com,1,1,2,1,3,2,no
cbouex.cc,3,12,8,1,3,3,no
2345b.com,1,0,3,2,2,1,yes
018833.com,1,0,0,1,2,1,no
95588-qu.com,1,0,0,1,3,1,no
jnfcsf.com,1,2,2,1,3,4,no
6465.cc,3,0,0,2,2,1,yes
7297767.com,1,0,0,1,3,1,no
fmgqg.com,1,0,0,1,3,1,no
wap-eeb.cc,3,1,2,1,3,4,no
ccnuah.cc,3,0,0,1,3,1,no
ivccd.cc,3,1,4,1,3,5,no
twap.cc,3,1,12,4,2,4,no
icbds.cc,3,12,1,1,3,1,no
ccbbko.cc,3,2,8,1,3,4,no
bjgbsm.com,1,0,0,1,3,1,no
cbjuis.cc,3,1,8,1,3,4,no
wapcvcb.cc,3,2,2,1,3,4,no
fantuan123.com,1,9,10,2,2,4,no
ccbkwd.cc,3,5,1,1,3,1,no
bbsgw.com,1,12,12,2,2,1,yes
psy-csr.cc,3,0,0,1,3,1,no
ccaou.cc,3,1,6,1,3,4,no
vrwjk.com,1,0,0,1,3,1,no
wsyk.cc,3,1,2,1,2,5,no
cengf.com,1,0,0,1,2,1,yes
95533ickn.pw,11,0,0,1,4,7,no
apkgz.com,1,12,1,1,3,3,yes
cbbcru.cc,3,1,2,1,3,4,no
95588-zav.com,1,0,0,2,3,1,no
appzhijia.com,1,2,12,2,2,2,yes
939772.com,1,1,2,1,3,2,no
vxvsyv.com,1,0,0,1,3,1,no
ccboog.com,1,12,10,1,3,1,no
izbxr.com,1,1,12,1,3,4,no
cjk-info.com,1,0,0,4,3,1,no
58sb.com,1,0,0,1,1,1,no
psy-cgh.cc,3,1,4,4,2,5,no
cbbkp.cc,3,5,1,1,3,1,no
cnwonke.com,1,0,0,2,2,1,yes
ccdcsn.cc,3,2,8,1,3,2,no
smvoice.cn,2,1,12,2,2,1,yes
11766a.com,1,0,0,2,2,1,no
ccdoea.cc,3,5,1,1,3,1,no
ghjfke.com,1,2,2,1,3,2,no
ccvkth.cc,3,1,6,1,3,2,no
dhgha.com,1,0,0,1,1,1,no
zqianyd86.com,1,0,0,1,3,1,no
ujkhikdsd.com,1,12,12,1,1,2,no
xxcct.net,4,12,8,1,3,3,yes
xp.gov.cn,2,1,12,2,1,1,yes
i0sld.com,1,0,0,1,3,1,no
icbcqqv.cc,3,1,2,1,3,4,no
jzc10086.com,1,12,11,1,3,4,no
2001b.com,1,12,7,2,2,4,no
lhdfo.win,12,0,0,1,3,7,no
95599-cf.pw,11,0,0,1,4,7,no
chinameyer.com,1,12,1,2,2,1,yes
dllsuite.com,1,0,0,2,3,1,yes
ghbcda.com,1,2,2,1,3,4,no
huodongjia.com,1,12,11,2,2,4,yes
sasdkhsladsdsjdu.cc,3,1,2,1,3,5,no
ccbibe.cc,3,5,1,1,3,1,no
icbc-j.com,1,0,0,1,3,7,no
cegreen.org,5,1,12,2,2,3,yes
youxicheng88.com,1,0,0,1,3,1,no
co-95588.com,1,0,0,1,3,1,no
cbbpzs.com,1,1,10,2,2,1,no
ccwscv.cc,3,2,8,1,3,2,no
kjjg.net,4,0,0,4,2,1,no
95588fed.cc,3,1,8,1,3,4,no
439909.com,1,0,0,4,2,1,yes
tenpaypos.cn,2,1,12,2,2,1,no
ctybbuv.com,1,0,0,2,3,4,no
diqiuyi.com,1,0,3,1,1,1,yes
yxl88.net,4,0,0,1,4,2,yes
zzdk.net,4,2,7,1,2,3,yes
intchem.net,4,12,12,1,4,4,yes
l0086jczt.com,1,2,12,1,3,4,no
ccoddq.cc,3,2,8,1,3,4,no
ccbybv.cc,3,5,1,1,3,1,no
ccbbda.cc,3,2,8,1,3,4,no
jsing.net,4,12,2,2,2,3,yes
3d5558.com,1,12,12,1,3,1,no
95588lot.cc,3,1,8,1,3,4,no
ccbmke.cc,3,5,1,1,3,1,no
familydoctor.com.cn,2,12,12,2,2,1,yes
bbcqrk.cc,3,1,6,1,4,5,no
52ra3.com,1,1,4,1,4,2,yes
jighth.pw,11,0,0,2,2,7,no
ra1515.com,1,1,8,1,3,2,yes
ixbth.com,1,0,0,1,3,1,no
iwangz.com,1,2,6,2,1,4,yes
jl0086sz.com,1,3,2,1,3,4,no
95533kd.pw,11,0,0,1,4,7,no
ft10086.com.cn,2,2,12,1,3,1,no
cbctjs.cc,3,12,8,1,3,4,no
371gs.com,1,0,0,1,4,1,yes
cvixv.cc,3,2,4,1,4,5,no
whsywy.cn,2,0,0,1,3,1,no
8882909.com,1,0,3,1,4,1,yes
95588-mz.com,1,0,0,1,2,1,no
xjau.edu.cn,2,0,0,1,4,1,yes
662340.com,1,0,0,2,2,1,no
icd95533.com,1,0,0,1,3,1,no
icysyx.cc,3,1,2,1,3,4,no
ccnmcs.cc,3,5,1,1,4,1,no
1oo86-df.top,13,0,0,1,3,4,no
huiyutz.cn,2,11,12,1,4,1,no
cbawsk.cc,3,12,8,1,3,2,no
cq-m.com.cn,2,12,12,1,4,1,yes
wap-eiv.cc,3,2,2,1,3,4,no
92sucai.com,1,0,12,1,2,1,yes
ejaidjg.pw,11,0,0,1,4,7,no
6yxt.com,1,1,2,2,2,4,yes
ccbnim.cc,3,5,1,1,3,1,no
vip66.co,10,12,12,2,2,4,no
ztgyb.com,1,1,1,2,4,1,yes
ccbsnu.cc,3,5,1,1,3,1,no
asrca.cc,3,5,1,1,4,1,no
222mi.com,1,0,0,2,2,1,yes
207qqqq.com,1,1,6,2,2,2,yes
icnar.com,1,0,0,1,2,1,no
cbctwa.cc,3,1,6,1,3,3,no
hg5599.com,1,0,3,2,4,7,no
chemicalbox.com,1,12,11,1,1,1,no
085869.com,1,12,12,1,2,1,no
113878.cc,3,1,7,2,2,2,no
ccb1i.com,1,2,10,1,3,1,no
yq735.com,1,0,0,4,2,1,no
ccoamk.cc,3,0,0,1,4,1,no
syntax.com.cn,2,12,12,2,2,1,yes
922969.com,1,0,0,1,4,1,no
63411708.cn,2,12,12,1,4,1,no
hk466.com,1,0,0,1,4,1,yes
jinrongcheng.cc,3,1,4,1,3,5,no
taoyigwsy.com,1,0,0,1,3,1,no
f4444.com,1,0,0,1,2,1,no
ccbvilv.com,1,1,2,1,3,4,no
fafa88.com,1,12,1,1,2,1,yes
pc010.net,4,2,1,1,3,1,yes
smabase.com,1,5,1,1,4,2,no
077789.com,1,0,3,1,3,1,yes
ccbem.cc,3,5,1,1,4,1,no
95559hs.cc,3,1,8,1,3,2,no
95588yin.cc,3,2,8,1,4,4,no
ccumxa.cc,3,5,1,1,3,1,no
988939.com,1,0,0,2,3,1,no
ebankunion.com,1,0,0,1,4,1,yes
muadd.com.cn,2,1,12,2,2,1,no
dtcap.com,1,3,12,1,4,5,yes
job0663.com,1,1,1,2,2,1,yes
95588jkk.com,1,12,10,1,4,1,no
95588shd.cc,3,1,8,1,3,4,no
0543com.com,1,1,12,1,4,4,no
que7qian7me.com,1,1,4,1,3,1,no
wap-irtb.cc,3,2,2,2,3,4,no
wsn5.com,1,2,12,2,2,4,yes
asrcs.cc,3,5,1,1,3,1,no
cobdv.cc,3,1,8,1,4,4,no
icbcfw-xyk.com,1,0,0,1,3,1,no
051000.com,1,2,1,2,4,1,yes
lx-95588.com,1,0,0,1,3,1,no
cmmo.cn,2,2,12,1,1,1,yes
ccoamg.cc,3,5,1,1,4,1,no
gshtzq.cc,3,5,1,1,3,1,no
gjmkl.pw,11,0,0,1,4,7,no
cnyjjx.com,1,1,12,4,2,2,no
95588jjkg.com,1,12,10,1,2,1,no
xi23.com,1,12,4,1,3,2,yes
hzlghx.cn,2,1,12,1,4,1,no
o2osl.com,1,1,1,2,2,1,yes
70005.com,1,0,0,4,3,1,no
geofuzz.net,4,12,12,1,3,7,no
jiandanfuzhu.com,1,0,0,2,2,1,no
5858767.com,1,12,12,4,2,5,no
95588mk.cc,3,1,8,1,3,4,no
ccbrnc.cc,3,5,1,1,3,1,no
771661.com,1,12,7,1,4,6,yes
wap-cuvc.cc,3,2,2,1,3,4,no
haogouw.com,1,12,12,1,4,3,yes
ccbbkw.cc,3,1,8,1,3,4,no
yinkr.com,1,0,0,1,3,1,yes
117709.com,1,0,0,2,3,1,no
wap-icbce.com,1,0,0,1,3,1,no
234071.com,1,0,0,4,2,1,no
lihua.com,1,0,9,1,3,1,yes
j10086mx.com,1,1,2,1,3,10,no
vz-95588.com,1,0,0,1,3,1,no
qiniu.com,1,12,6,2,2,2,yes
teeqoo.com,1,8,12,1,2,1,no
cbbhfa.cc,3,1,6,1,3,5,no
ccbnbt.com,1,0,0,1,3,1,no
shbxy.com,1,12,12,1,4,2,yes
gyasfahd.pw,11,0,0,1,3,7,no
49t.pw,11,0,0,1,4,7,no
icbcebu.com,1,0,0,1,3,1,no
222xe.com,1,0,0,1,3,1,no
c472.com,1,2,7,2,2,2,no
tcbci.com,1,0,0,2,2,1,yes
340555.com,1,0,0,2,2,1,no
tiaohuolang.cn,2,3,12,1,4,1,no
bjhchj.com,1,1,4,2,2,1,yes
52av.net,4,2,8,1,2,2,yes
496ccc.com,1,0,0,1,1,1,no
8888xd.com,1,3,7,1,4,6,yes
5552.be,16,0,0,2,3,7,no
085718.com,1,0,0,4,3,1,no
ccbtef.cc,3,5,1,1,3,3,no
jfccb1.com,1,0,9,1,3,1,no
68trip.com,1,8,2,2,1,6,yes
xfa99.com,1,12,12,3,2,1,no
ccbpt.cc,3,5,1,1,4,1,no
9mdy.com,1,1,6,1,4,2,yes
cbbxer.cc,3,5,1,1,3,1,no
dingruan.com,1,5,1,2,2,1,yes
ccbvno.cc,3,5,1,1,3,1,no
shengxiutang.com,1,12,1,2,2,1,yes
908090.com,1,0,12,4,2,1,no
cbbyqw.cc,3,1,2,1,3,4,no
228223.com,1,0,0,4,2,1,no
bujasy.com,1,0,0,1,3,1,no
icbccu-xyk.com,1,0,0,1,4,1,no
rx3l.com,1,0,0,1,4,1,yes
xisccb.com,1,0,0,1,3,1,no
yz-10086.cc,3,2,2,1,3,4,no
ccbtic.com,1,0,0,1,1,1,no
s11syw.com,1,0,0,1,3,1,no
ccbtsj.cc,3,0,0,1,3,1,no
ccbygu.cc,3,5,1,1,3,1,no
zztvb.com,1,1,1,1,2,1,yes
cbbyqs.cc,3,1,2,1,3,4,no
ejunteng.com,1,12,1,2,2,2,no
95533qa.cc,3,5,1,1,3,1,no
ccbncb.com,1,0,0,1,3,1,no
gqruijia.com,1,12,10,1,2,2,no
njmaoya.cn,2,11,12,1,4,1,no
95533sl.cc,3,1,2,1,3,7,no
873.net,4,0,0,1,2,1,no
msc590.com,1,0,0,4,3,1,no
ccbxxn.com,1,0,0,1,3,1,no
hz95533.pw,11,0,0,1,1,7,no
799707.com,1,12,12,1,4,2,no
icbcdc.cc,3,2,2,1,3,4,no
xzcddm.cn,2,12,12,2,1,1,no
115zb.com,1,1,2,1,2,2,yes
0579i.cn,2,2,12,2,4,1,yes
cdsmis.cc,3,5,1,1,3,1,no
fzjx.net,4,0,3,1,4,1,yes
lxzan.com,1,1,1,1,1,1,yes
xu95588.cc,3,5,1,1,4,1,no
yplcbcc.com,1,0,0,1,3,4,no
jswuib.com,1,0,0,1,3,1,no
pay-ccn.cc,3,0,0,1,3,1,no
bbstc.cn,2,1,12,1,2,7,yes
cbbngg.cc,3,5,1,1,3,3,no
sogift.net,4,2,12,4,4,3,yes
95599kk.cc,3,1,2,1,3,4,no
cboise.cc,3,2,8,1,3,4,no
aqing.net,4,0,0,1,4,1,yes
91sh.cn,2,1,12,2,4,1,yes
xbpf.gov.cn,2,1,12,1,1,7,yes
ccbvw.cc,3,5,1,1,4,1,no
syou369.com,1,0,0,1,1,1,no
wap-iehc.cc,3,3,2,1,4,2,no
daoba.com,1,1,2,2,2,5,yes
icbcrqk.com,1,0,0,1,3,3,no
ccbnij.com,1,1,2,1,3,4,no
26819.com,1,0,3,1,3,1,yes
3374.co,10,12,12,2,3,1,no
dsqytotudl.ml,16,0,0,2,2,1,no
sjxfcbb.cc,3,1,6,1,3,2,no
qtzph.com,1,0,0,1,3,1,no
wap-ubcb.cc,3,2,2,1,3,4,no
hmssw.com,1,0,0,4,2,1,yes
vctyuocce.pw,11,0,0,1,2,7,no
parkingtrim.com,1,1,12,2,2,1,yes
jw120.com,1,0,0,2,2,1,no
ibclsm.com,1,12,12,1,1,2,no
689767.com,1,5,1,4,2,2,no
cnjiayu.net,4,12,4,1,4,2,yes
ccbkkx.cc,3,1,8,1,4,4,no
app-iphone-id.win,12,1,12,1,3,2,no
icbkz.com,1,0,0,1,2,1,no
hmgjylc.net,4,1,7,4,2,2,no
95588-dw.cc,3,1,8,1,4,2,no
ccbcnod.cc,3,8,2,1,3,5,no
wap-crbvip.cc,3,2,2,1,3,4,no
wjfghdh.com,1,0,0,1,3,1,no
dasanyan.com,1,3,12,3,1,8,yes
524122.com,1,0,0,4,2,1,no
95533fhccb.com,1,2,12,1,4,2,no
www9206.com,1,0,0,4,2,1,no
7237717.com,1,0,0,1,3,1,no
ytzq.com,1,2,1,2,2,1,yes
ccbtje.cc,3,5,1,1,3,1,no
zzta.com,1,0,9,2,2,1,yes
95533edc.cc,3,1,8,1,3,4,no
aipaykyd.com,1,12,12,1,4,2,no
ccbcaf.cc,3,5,1,1,3,1,no
3484.com,1,0,0,1,4,1,no
xjzhengce.com,1,2,10,1,4,1,yes
rrkk.cc,3,0,12,1,4,1,yes
95588hz.win,12,0,0,1,4,7,no
tv-ccb.com,1,8,10,1,3,1,no
ccbfen.cc,3,1,8,1,3,4,no
l0086chongzhi.com,1,0,0,2,3,1,no
av88.com,1,0,0,4,2,1,no
hhxxcc88.com,1,0,0,1,2,1,no
p1069.com,1,0,0,1,2,1,yes
prsdo.pw,11,0,0,2,2,7,no
jfwkhz.cc,3,5,1,2,1,1,no
030sun.com,1,0,0,4,4,1,no
coeces.com,1,0,0,1,3,1,no
ccbipp.cc,3,5,1,1,4,1,no
gzxuke.com.cn,2,3,12,1,4,1,yes
qzdongyue.com,1,0,12,1,3,1,no
icbc-gxx.com,1,0,0,1,3,1,no
icbcwws.cc,3,1,2,2,3,4,no
108118.com,1,0,0,2,2,1,no
66aaaa.com,1,0,0,2,4,4,yes
tujia123.com,1,0,0,1,3,1,no
bjkl.com.cn,2,12,12,1,3,1,yes
ccvbyc.com,1,1,2,1,3,10,no
cczlb.cc,3,1,4,1,4,5,no
cvb-zy.pw,11,0,0,1,2,7,no
cczmkn.cc,3,5,1,1,3,7,no
sk2010.com,1,12,6,1,2,2,yes
koodi.cn,2,1,12,1,3,1,no
ccbbdq.cc,3,2,8,1,3,4,no
wap-95588csv.pw,11,0,0,1,4,7,no
055268.com,1,12,12,4,4,2,no
35887.com,1,12,11,1,3,4,no
maoyidi.com,1,12,4,1,2,2,yes
99rr.net,4,1,4,1,3,1,no
cbhkkm.cc,3,2,8,1,3,4,no
580581.com,1,1,7,1,2,5,yes
abchiana.cc,3,1,4,1,3,5,no
ccbyri.cc,3,12,2,1,3,2,no
l0086kma.com,1,0,0,1,3,1,no
yh-ccb.com,1,8,10,1,3,1,no
srxez.com,1,3,1,2,2,1,yes
tbfcc.cc,3,0,0,1,3,1,no
399ee.com,1,0,0,1,4,1,no
xioccb.com,1,0,0,1,4,1,no
pinanbz.com,1,1,2,1,3,2,no
10086gqt.com,1,0,0,1,3,1,no
554407.com,1,12,11,1,2,2,no
cimxac.cc,3,5,1,1,3,1,no
ccbzth.cc,3,1,2,1,3,4,no
cbbva.cc,3,5,1,1,3,1,no
0133h.com,1,1,4,2,2,2,no
jnfcbe.cc,3,5,1,1,3,1,no
cp600wan.cn,2,12,12,1,3,1,no
jnfcad.cc,3,0,0,1,1,1,no
vip650.cn,2,1,12,1,4,1,no
10086nip.pw,11,0,0,1,4,7,no
7wchina.com,1,3,1,2,4,1,yes
868557.com,1,0,0,2,4,1,no
68ucc.com,1,0,0,1,4,1,yes
ccbrek.cc,3,0,0,1,3,1,no
76835.com,1,12,11,4,2,4,no
cbxbbn.cc,3,2,8,1,3,7,no
95588jfay.cc,3,1,8,1,3,10,no
ksjsd.com,1,0,9,1,3,1,yes
psahz.com,1,1,6,3,2,2,yes
ccbcaj.cc,3,5,1,1,3,1,no
paie9.com,1,0,0,1,2,1,no
anruidakj.com,1,1,4,2,3,5,yes
renrensucai.com,1,1,1,1,4,1,yes
ccbdxn.cc,3,5,1,1,3,1,no
9uuuu.com,1,0,0,2,2,1,no
pzgzp.com,1,2,12,1,4,2,yes
cqcsdf.com,1,0,0,2,2,1,yes
yacht4s.com,1,12,12,2,2,4,yes
yy-95599.com,1,0,0,1,4,1,no
l0086pxfw.com,1,0,0,1,3,4,no
gshjfd.com,1,2,2,1,3,2,no
200566.com,1,12,2,1,4,2,yes
chinaulearn.com,1,5,1,1,1,1,yes
98066.com,1,0,3,1,4,1,yes
xyazcbb.cc,3,1,6,1,3,2,no
hxhua.cn,2,1,12,1,4,1,no
035815.com,1,0,0,1,4,1,no
sexbaidu.cn,2,0,0,1,3,1,no
cxdzx.com,1,12,12,4,2,2,no
laisuotuoled.com,1,1,12,2,2,2,no
95588hgs.cc,3,1,8,1,3,4,no
sdfefg.cc,3,1,4,1,3,4,no
cifcosh.com,1,12,7,4,2,2,yes
cbctad.cc,3,5,1,1,4,1,no
cbnetz.cc,3,12,8,1,4,7,no
cbbtsk.com,1,1,10,2,2,4,no
dcwangluo88.com,1,0,0,2,2,1,no
adsfgshrtgda.tk,14,0,0,1,3,1,no
1000peng.com,1,12,1,2,2,1,no
010799.com,1,12,11,1,2,2,no
26kxw.com,1,0,0,2,4,1,no
10086-c.tk,14,0,0,1,3,1,no
95588-icn.com,1,2,12,1,3,2,no
ccbnef.cc,3,5,1,1,3,1,no
wwyougi.com,1,0,0,2,2,1,no
95533fis.cc,3,1,8,1,4,4,no
mrggr.xyz,15,0,0,1,3,7,no
ccbicini.cc,3,1,2,1,4,5,no
412287.com,1,0,0,2,3,2,no
cmbcz.cc,3,0,0,1,3,1,no
xf187.com,1,12,12,1,4,1,no
ccbliw.cc,3,0,0,1,3,1,no
73256.biz,9,1,12,1,3,3,no
zsqfcf.com,1,8,12,1,3,4,no
gdmil.com,1,2,2,1,1,4,yes
kangmpt.com,1,0,0,1,1,1,no
wap-nz95588.cc,3,2,12,1,3,5,no
zifpk.com,1,12,10,1,3,1,no
manyoubang.com,1,0,0,2,2,1,yes
ccbmyv.cc,3,0,0,1,3,1,no
vfosgr.com,1,12,12,2,2,1,no
95599-m.com,1,0,0,1,3,1,no
8bar8.com,1,12,4,1,4,3,yes
tiantianle.cc,3,5,1,1,4,1,yes
oavbn.cc,3,5,1,1,3,1,no
kewbcwc.com,1,1,12,1,3,2,no
ccbxzco.com,1,0,0,1,3,1,no
ibioiu.cc,3,5,1,1,3,3,no
95588-cib.com,1,2,12,1,1,2,no
lcblo.com,1,0,0,1,4,1,no
ccocdm.cc,3,2,8,1,3,4,no
tuyiyi.com,1,3,12,1,2,2,yes
95533cbn.cc,3,12,8,1,3,4,no
02js.com,1,0,0,4,2,1,no
sahrd.pw,11,0,0,1,2,7,no
gzcav.com,1,0,9,2,2,1,yes
95588r-icbc.com,1,2,2,1,3,5,no
iakool.com,1,2,12,1,4,3,yes
cboxkq.cc,3,12,8,1,3,4,no
3457544.cn,2,1,12,1,4,1,no
zhibo8.cc,3,0,0,2,2,1,yes
xnlhsc.pw,11,0,0,2,2,7,no
yaojiaohui.com,1,1,1,1,3,1,yes
58vns.com,1,0,0,1,2,1,no
foozuu.com,1,1,12,2,1,1,yes
aoy-iccb.cc,3,2,2,1,4,4,no
gsjf6.pw,11,0,0,1,2,7,no
cceoce.cc,3,5,1,1,3,1,no
lilanz.com,1,0,9,2,2,1,yes
ccbkik.cc,3,1,2,1,4,4,no
fwrgthrdsgsd.ml,16,0,0,1,2,1,no
bocpq.cc,3,1,7,1,3,5,no
cdjindian.com,1,12,7,4,4,2,no
ccbrac.com,1,0,0,1,3,1,no
3ddianshiji.com,1,0,0,1,4,1,no
gougou2278.com,1,0,0,1,1,1,no
mejuee.com,1,1,12,2,2,3,no
alingshop.com,1,12,2,1,4,5,yes
5173jywczx.com,1,0,0,1,3,1,no
gdbb.net.cn,2,3,12,2,3,1,yes
90vs.com,1,0,0,4,2,1,yes
13148939097.com,1,5,1,2,4,2,no
ccbutcn.com,1,1,2,1,3,4,no
fdm0086.com,1,1,12,1,4,2,no
95533sjs.cc,3,1,8,1,4,4,no
xcnjt.cn,2,1,12,1,4,1,no
786099.net,4,1,7,4,4,2,no
cnmgcc.com,1,0,0,4,2,1,no
haozhengpack.com,1,12,6,1,2,2,no
89gg.com,1,0,0,2,3,1,no
abohilna.cc,3,2,8,1,3,4,no
lnskjs.com,1,0,0,1,4,4,no
tincaisilk.com,1,1,1,2,2,2,no
10086nbhv.com,1,0,0,1,3,1,no
cgidea.net,4,1,4,1,4,1,yes
wap-95588s.cc,3,2,2,1,4,4,no
hgw5933.com,1,0,0,1,4,1,no
95533-hn.pw,11,0,0,1,4,7,no
jccbq.com,1,0,0,1,3,1,no
vrjkb.com,1,0,0,1,3,1,no
dfdcv.cc,3,0,0,1,3,1,no
tt766.net,4,12,12,3,2,4,yes
weiwant.cn,2,3,12,2,4,1,yes
gxjfyh.club,16,0,0,1,3,7,no
ccbakmy.com,1,2,12,1,3,4,no
bbq.com.cn,2,1,12,2,2,1,yes
7700265.com,1,0,0,1,2,1,no
lurenjia.net,4,12,12,1,2,4,no
icdckw.cc,3,12,4,1,4,2,no
ccbqfg.cc,3,5,1,1,4,1,no
95533cj.cc,3,1,2,1,3,4,no
sjzkncbb.cc,3,1,6,1,3,4,no
skcqy.com,1,0,0,1,3,1,no
jnfcba.cc,3,5,1,1,3,1,no
cityjs.com,1,12,2,1,4,3,yes
wodeuc.com,1,12,4,1,2,4,yes
tjpu.cc,3,1,12,2,2,4,yes
234097.com,1,0,0,4,2,1,no
ry-95588.com,1,0,0,1,3,1,no
95588icbk.cc,3,1,2,1,3,2,no
chinadaily.com.cn,2,12,12,2,2,1,yes
wap-scbe.cc,3,1,2,1,4,4,no
ccbbjh.cc,3,5,1,1,4,1,no
vip-95588k.cc,3,1,8,1,3,4,no
ucoz.com,1,12,12,2,2,1,yes
2156.com,1,12,12,1,1,4,yes
185kj.com,1,12,7,2,4,5,no
3131688.com,1,0,0,1,3,1,no
todoidea.cn,2,1,12,1,1,1,no
icbc-cn.tk,14,0,0,1,2,1,no
ccbxgv.cc,3,5,1,1,4,1,no
tjqingcheng.com,1,0,0,1,3,1,no
51sjyx.com,1,0,0,4,2,1,no
028dns.net.cn,2,1,12,1,2,1,yes
sdyxd.com,1,12,12,4,1,4,no
abcen8.com,1,0,0,1,3,1,no
666242.com,1,0,0,1,2,1,no
ccdxed.com,1,1,10,2,2,1,no
18466.cc,3,1,2,1,4,4,no
sy151.com,1,0,0,1,1,1,no
ccbxkt.cc,3,5,1,1,3,1,no
cbbxcc.com,1,1,10,1,3,1,no
19634.com,1,0,3,1,4,1,yes
ccbktm.cc,3,5,1,1,3,1,no
0086hn.com.cn,2,1,12,1,4,1,yes
cbukkv.cc,3,2,8,1,3,4,no
qxfsot.pw,11,0,0,2,2,7,no
nb-95588.com,1,0,0,1,2,1,no
wrfem.com,1,0,0,1,3,1,no
ccbvsj.cc,3,5,1,1,3,7,no
449909.com,1,12,11,2,2,5,no
chinagold360.com,1,12,7,1,2,2,yes
95533blccb.com,1,2,12,1,3,2,no
ccbuaq.cc,3,5,1,1,3,1,no
chukoudibang.com,1,1,12,4,2,2,no
014622.com,1,0,0,2,2,1,no
ccdkz.cc,3,1,7,1,3,5,no
10086ll.cn,2,1,12,1,4,1,no
788gg.com,1,1,2,1,4,3,yes
md668.cn,2,2,12,1,4,1,no
dfcbbvip.com,1,0,0,1,3,1,no
ccbwu.cc,3,5,1,1,3,1,no
izdxf.com,1,1,12,1,3,4,no
415458.com,1,1,1,1,4,2,no
32pd.com,1,12,12,2,2,1,yes
78508.com,1,0,0,1,2,2,no
10086yd.cc,3,2,8,1,4,4,no
tuan516.com,1,0,0,2,2,1,yes
gsaujf.com,1,0,0,1,3,1,no
20234.com,1,1,1,1,2,1,yes
ccbvsn.cc,3,0,0,1,3,1,no
jsfkdh.com,1,0,0,1,3,1,no
js55135.com,1,0,0,4,2,1,no
08xxx.com,1,0,0,1,4,1,no
4469r.com,1,0,0,1,4,7,no
380019.com,1,0,0,4,2,1,no
ccbehh.cc,3,5,1,1,3,3,no
95588yn.cc,3,1,8,1,3,4,no
10086rtt.pw,11,0,0,1,4,7,no
501155.com,1,0,0,4,2,1,no
77252525.com,1,0,3,4,2,1,no
qqyinxiang.net,4,0,0,1,3,1,yes
icbccju.com,1,0,0,1,3,1,no
huyazhibojian.cn,2,0,0,1,3,1,no
mm-ccb.com,1,2,2,1,3,5,no
3d4566.com,1,0,0,1,3,1,no
ghirfc.cc,3,5,1,1,3,1,no
ccumok.cc,3,5,1,1,4,1,no
icbc-a.com,1,0,0,1,2,1,no
ccbochen.com,1,12,12,1,2,1,yes
95533civ.com,1,0,0,1,3,4,no
cbonsf.cc,3,2,12,1,4,5,no
95588yb.cc,3,1,8,1,3,4,no
tianyavpn.org,5,0,0,1,4,3,yes
wap-cvtb.cc,3,3,2,1,3,2,no
yinyin51.com,1,0,0,1,4,1,no
swsyuu.com,1,0,0,2,3,1,no
icboil.com,1,0,0,1,3,1,no
uc338.com,1,1,2,1,3,2,no
fs88.org,5,3,12,1,4,3,no
bx0635.com,1,0,0,2,3,1,yes
kience.cc,3,1,4,1,3,2,no
exfeicnx.com,1,1,12,1,3,2,no
ccuzcn.cc,3,5,1,1,3,1,no
ccemat.cc,3,5,1,1,3,1,no
icnce.com,1,0,0,2,2,1,no
bf9988.com,1,0,0,2,2,1,no
